,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GDPC1,GFDEGDQ188S,GPDI,PCEC,AAA,BAA,CIVPART,GS20,GS3,IRLTLT01USM156N,M1SL,MCOILWTICO,PPIACO,TCU,TOTALSA,PMI
2012-09-01,1.582940521219796,-1.2937939934821898,-1.4819821055325462,1.6065618219749322,-1.3054247634051634,-1.0025766769791742,1.5633504100687534,1.508868897140744,1.2664226817556177,1.4974475422452338,0.5619789280674449,0.33166864747791436,-0.7602934319987223,1.2496378893205269,0.3249194685214714,-0.7851999856426035,-0.5423004640882826,1.5186688059357125,1.8433764335183809,1.5078598125450065,1.7091659286867418,-0.8425884049967048,-0.734877343801685,0.23973491156625032,-1.1859698387524564,-1.5508064026832622,-1.5256235025091345,1.4941680520534903,1.722763399254004,2.182144498011794,-0.8908537737898746,-0.008789047056140371,-0.1548515476449773
2012-10-01,1.5910290089414643,-1.2882353571165117,-1.309258960081246,1.6127044897770413,-1.3054247634051634,-1.0025766769791742,1.5790900069704912,-1.2875299271244498,1.270784761685026,1.5065621341741389,0.5728933948522259,0.3380417055182852,-0.3939126228545588,1.2496378893205269,0.6032178305867629,-0.7851999856426035,-0.6745688699634733,1.5198887665574587,1.8667293026623726,1.506014599818717,1.71810569888498,-0.8500796809386865,-0.8267659504167202,0.30634519463743226,-1.1787807392349439,-1.5413047180458053,-1.5151378484567923,1.5291484710627052,1.5515735588410062,2.167539652380453,-0.8816152245857877,-0.1263483287241623,-0.30611307803963206
2012-11-01,1.5859785727878062,-1.2882353571165117,-1.517542753125461,1.6266951552526667,-1.3054247634051634,-1.128282009566778,1.594136342671011,-2.0342439915498587,1.2751468416144343,1.5153673535310448,0.47466319378919714,0.2743111251145767,-0.38539213892097285,1.1887111187194923,0.0708209640270746,-0.4870103456746985,-0.6613420293759542,1.5293880928734844,1.87773582849876,1.5376124056853508,1.7259228849457704,-0.8388427670257143,-0.8515051906592297,0.23973491156625032,-1.2219153363400193,-1.5444719462582908,-1.550090028631266,1.5277449357320885,1.4506329358086414,2.1399527217434744,-0.8225553518960822,0.14781044382252992,-0.5536319459581599
2012-12-01,1.5856150452497537,-1.2882353571165117,-1.1543161384264033,1.6369938395611128,-1.3054247634051634,-1.0025766769791742,1.6264371793796344,0.414652042482324,1.2816899615085469,1.5162478754667357,0.5619789280674449,0.3189225313971727,-1.220399564412323,1.3105646599215621,0.3007196109505765,-0.18882070570679343,-0.648115188788435,1.5388874191895106,1.888742354335148,1.569210211551985,1.7337400710065611,-0.7826581974608527,-0.8090950645292134,0.2730400531018425,-1.193158938269969,-1.5476391744707767,-1.5256235025091345,1.570282852675393,1.495988013049535,2.13508443986636,-0.78595923838221,0.15044236803897826,-0.4298725119988964
2013-01-01,1.5915613171221838,-1.2937939934821898,-1.3778402090104387,1.633113344037401,-1.3054247634051634,-1.0025766769791742,1.633061675302389,0.4730658660075152,1.2870735411682597,1.5310739610325526,0.7584393301935022,0.45275675024496037,-1.1437152090100566,1.3714914305225967,0.397519041234156,0.10936893426111154,-0.634888348200916,1.548386745505536,1.899748880171536,1.6008080174186188,1.7415572570673512,-0.7264736278959912,-0.7737532927541998,0.2730400531018425,-1.117673393336087,-1.5349702616208343,-1.4592143601776346,1.5839943132129557,1.7312887897128186,2.1513120461234063,-0.837165150637432,0.304409934701201,-0.12734945120958502
2013-02-01,1.607894090081828,-1.2910146752993505,-1.189876786019318,1.6499085230940647,-1.3054247634051634,-1.2539873421543821,1.632240032397241,-2.4845190055126216,1.2947762012967718,1.5398315846091513,0.8348405976869689,0.4909950984871855,-0.8199368195338191,1.1887111187194923,0.7968166911539222,-0.18882070570679357,-0.6745688699634733,1.5497219587549125,1.890923579476431,1.6125172309498443,1.7428735284729227,-0.6890172481860835,-0.7313431666241837,0.17312462849506602,-1.0817278957485243,-1.5318030334083486,-1.4347478340555033,1.5830226349071441,1.7500446487222105,2.18052173738609,-0.757909379687623,0.32546532843278697,0.0926673202735505
2013-03-01,1.5993901423166714,-1.2937939934821898,-1.0679545657007532,1.6618545328565233,-1.3054247634051634,-1.0025766769791742,1.6505986160591377,-1.0946081381210895,1.298530903008161,1.5368568483399263,0.823926130902188,0.4846220404468146,-0.734731980197967,1.0668575775174225,0.5306182578740781,-0.48701034567469853,-0.7142493917260305,1.5510571720042883,1.8820982787813265,1.6242264444810697,1.7441897998784948,-0.6777803342731111,-0.7313431666241837,0.13981948695947388,-1.0817278957485243,-1.5349702616208343,-1.4417382700903978,1.5916597754032467,1.669223947172648,2.175653455508976,-0.7077777173398548,0.2653697254905518,-0.12734945120958502
2013-04-01,1.593093326032548,-1.2910146752993505,-1.5124626606121874,1.656779146334478,-1.3054247634051634,-0.8768713443915703,1.6596623643565493,2.0491501998906667,1.3038316583654168,1.5316927061765515,0.6383801955609117,0.35078782159902694,-0.9221826267368406,1.127784348118457,0.4338188275904984,-0.7851999856426035,-0.7539299134885877,1.5523923852536647,1.8732729780862214,1.6359356580122955,1.7455060712840667,-0.7526930936929266,-0.8232317732392189,0.17312462849506602,-1.1644025401999187,-1.5508064026832622,-1.511642630439345,1.6298791220984998,1.63785051028421,2.167539652380453,-0.7621825070972655,0.30221666452082707,-0.4436235602165916
2013-05-01,1.5943397061630136,-1.3021319480307068,-1.2711582662316945,1.6600041919416293,-1.3054247634051634,-1.0025766769791742,1.6689571997210344,-1.5559870797836375,1.3100158729488818,1.541021479116841,0.8020971973326261,0.4846220404468146,-0.2320234281164394,1.0668575775174225,0.3854191124487085,-0.5254864282512024,-0.6745688699634733,1.5608798001038369,1.8551802714026584,1.6690397922395204,1.7528328235375779,-0.6927628861570742,-0.7737532927541998,0.17312462849506602,-1.0997006445423056,-1.5318030334083486,-1.45222392414274,1.6459657962724903,1.722763399254004,2.1772762161346804,-0.7632328847845531,0.3355543712625051,-0.33361517447502437
2013-06-01,1.601506391913191,-1.3076905843963849,-1.5023024755856405,1.6660163498045997,-1.3054247634051634,-1.0025766769791742,1.6829508054493332,2.1009016667959868,1.3150129391971281,1.5467805685340603,1.118616734091274,0.7331713040212775,-0.2661053638507807,1.0668575775174225,0.2523198958087866,-0.2657728708598013,-0.5952078264383588,1.5693672149540099,1.837087564719095,1.7021439264667448,1.7601595757910888,-0.5504286432594252,-0.6111811425891375,0.17312462849506602,-0.9774859527445923,-1.4747929255836085,-1.3229008574971877,1.6467215460658995,1.7657313671664292,2.18052173738609,-0.7454003363208482,0.4513590367862276,-0.1961046922980648
2013-07-01,1.6074137144065443,-1.3076905843963849,-1.398160579063533,1.6534148901255799,-1.3054247634051634,-1.0025766769791742,1.6973038799486342,-0.9666192527763426,1.3179117897831272,1.553420179886971,1.4133073372803602,0.9116169291516613,-0.18090052451492863,0.9450040363153526,0.22812003823789168,-0.0060593134684000525,-0.5158467829132444,1.577854629804182,1.8189948580355322,1.7352480606939702,1.7674863280446,-0.5242091774624897,-0.5652368392816199,0.13981948695947388,-0.8912167585344414,-1.455789556308695,-1.2250347530086616,1.662268398958884,2.06923526750023,2.182144498011794,-0.8417008724688949,0.39564997420474024,0.07891627205585434
2013-08-01,1.6146323326621579,-1.3104699025792237,-1.3041788675679726,1.6728550706154466,-1.3054247634051634,-1.0025766769791742,1.712298862967582,-1.6874146008031565,1.324592950181335,1.5611544941869557,1.5661098722672933,1.0199589158379656,-0.4365150425224848,0.884077265714318,0.397519041234156,-0.0060593134684000525,-0.42325889880061085,1.58657050244173,1.8345570218151623,1.7449059489929033,1.7790495782542721,-0.44929641804267423,-0.5298950675066065,0.13981948695947388,-0.8265148628768283,-1.4367861870337817,-1.1691112647295039,1.6690701470995644,2.1340282349872206,2.1788989767603852,-0.737355398125037,0.3105510912062466,0.4089414292805571
2013-09-01,1.6157748477817517,-1.3104699025792237,-1.474361966762636,1.6881189330528878,-1.3054247634051634,-0.8768713443915703,1.725753265539378,1.5079232723301816,1.3298108812361336,1.570126298774938,1.5988532726216365,1.0645703221205614,-0.8284573034674038,0.884077265714318,0.4943184715177357,-0.0060593134684000525,-0.3306710146879773,1.5952863750792785,1.850119185594792,1.7545638372918357,1.790612828463944,-0.4118400383327667,-0.5122241816190999,0.1065143454238841,-0.8121366638418033,-1.411448361333897,-1.1446447386073724,1.7040505661087793,2.1244797976733487,2.174030694883271,-0.6584577104777136,0.3237107122884875,0.25767989888590137
2013-10-01,1.617397738576629,-1.3076905843963849,-1.2838584975148783,1.6829014357082253,-1.3054247634051634,-0.8768713443915703,1.7547418542866244,-0.8661681081270625,1.3360227039204176,1.5827153826662979,1.4569652044194836,0.9371091613131444,-1.1948381126115675,0.884077265714318,0.0708209640270746,-0.0060593134684000525,-0.23808313057534375,1.6040022477168265,1.8656813493744222,1.7642217255907688,1.8021760786736174,-0.45304205601366493,-0.5687710164591215,-0.026706220718484462,-0.8660549102231475,-1.4589567845211808,-1.2110538809388722,1.7456168047462721,1.9283958171206124,2.1513120461234063,-0.7063931285702479,0.26756299567092495,0.32643513997438117
2013-11-01,1.6229934660373653,-1.3104699025792237,-0.8393504026034441,1.691625300084403,-1.3054247634051634,-1.0025766769791742,1.7567189325271362,-1.5057543436346748,1.3433940668391011,1.5988503521905744,1.6097677394064172,1.0072127997572238,-1.0329489178734492,0.7012969539112135,0.288619682165129,-0.41005818052169074,-0.3835783770380536,1.6012313631970856,1.9013929143455854,1.7614041170539487,1.8100966448125082,-0.41558567630375737,-0.544031776216612,0.039904062352699825,-0.8229203131180721,-1.4747929255836085,-1.1761017007643986,1.7457247690024733,1.7005973840610857,2.130216157989246,-0.6677201319019704,0.4206532542609979,0.4639456221513407
2013-12-01,1.631030021253597,-1.3076905843963849,-1.0882749357538473,1.70068849030234,-1.3054247634051634,-0.8768713443915703,1.7727923218590904,1.194233732899096,1.345243809593977,1.6060611129071756,1.7625702743933507,1.1155547864435282,-0.4024331067881435,0.5794434127091437,0.2160201094524442,-0.8140570475749814,-0.5290736235007635,1.5984604786773455,1.9371044793167493,1.7585865085171295,1.8180172109513995,-0.41933131427474807,-0.544031776216612,0.0065989208171076804,-0.7761911662542404,-1.4399534152462674,-1.1131877764503462,1.790314006813602,1.82916027218001,2.1431982429948833,-0.6271851020607716,0.31406032349484464,0.4089414292805571
2014-01-01,1.6384174201518782,-1.3132492207620627,-1.3778402090104387,1.6882523432128953,-1.3054247634051634,-0.6254606792163624,1.7857588739559545,0.28485787340832175,1.350130443438947,1.6047760268388704,1.6643400733303222,1.1028086703627864,-0.5131993979247509,0.5185166421081084,0.6153177593722104,-1.218055914628272,-0.6745688699634733,1.5956895941576046,1.9728160442879132,1.7557688999803087,1.82593777709029,-0.468024607897628,-0.6111811425891375,0.0065989208171076804,-0.8157312136005596,-1.411448361333897,-1.1271686485201355,1.8248625687980118,1.7265145710558825,2.172407934257567,-0.7202151440461338,0.221065667847006,-0.16860259586267248
2014-02-01,1.6417800498788635,-1.3132492207620627,-1.2355976186387798,1.7134871650005021,-1.3054247634051634,-0.7511660118039664,1.8069418551042968,-2.3411422255232694,1.3547686043765457,1.617555493851461,1.5661098722672933,1.0072127997572238,-0.47911746219041085,0.5794434127091437,0.11922067916886447,-0.631295655336588,-0.5290736235007635,1.6094548528323545,1.948017212184794,1.7959655805030679,1.8405458071952305,-0.48300715978159114,-0.64298873718665,0.0065989208171076804,-0.8660549102231475,-1.4399534152462674,-1.179596918781846,1.857251845658396,1.9379442544344845,2.203240386145955,-0.5808968671596645,0.36099630535483807,0.23017780245051006
2014-03-01,1.648024933657551,-1.3104699025792237,-1.169556415966224,1.7424081675135479,-1.3054247634051634,-0.8768713443915703,1.8176232128712186,-0.09690232473460685,1.3616706295813057,1.635832273489579,1.5006230715586075,1.0072127997572238,-0.6154452051277737,0.5794434127091437,0.2160201094524442,-0.044535396044904044,-0.3835783770380536,1.6232201115071034,1.9232183800816758,1.8361622610258266,1.8551538373001704,-0.5092266255785266,-0.6571254458966553,0.07320920388829197,-0.8768385594994162,-1.3987794484839549,-1.1761017007643986,1.8879136944195596,1.9372622231977794,2.224336274280115,-0.42002197546365777,0.837813242568045,0.32643513997438117
2014-04-01,1.6537375092555187,-1.3076905843963849,-0.9841330392317399,1.7438060739727628,-1.3054247634051634,-0.8768713443915703,1.832104669074449,1.962668512670148,1.3706984785491318,1.6500158160212437,1.4678796712042648,0.9944666836764822,-0.2661053638507807,0.27480955970396936,0.6032178305867629,0.54222486324678,-0.23808313057534375,1.6369853701818533,1.8984195479785573,1.8763589415485855,1.8697618674051109,-0.5616655571723973,-0.7136722807366768,-0.026706220718484462,-0.9055949575694665,-1.3797760792090417,-1.179596918781846,1.913609187395464,1.9805712067285575,2.245432162414276,-0.4306928578776811,0.6864776001222714,0.395190381062861
2014-05-01,1.6595799161170768,-1.3076905843963849,-1.0755747044706634,1.754771809081249,-1.3054247634051634,-0.8768713443915703,1.8494875517864828,-1.4304625500058106,1.3767998688301395,1.6609152497116837,1.336906069786893,0.8988708130709195,-0.45355601038965426,0.335736330305004,0.6879173320848949,0.5229868219585281,-0.18517576822526746,1.6504234302793663,1.8898196089485826,1.898552074020134,1.8829720609070952,-0.5916306609403235,-0.7631507612216959,0.0065989208171076804,-0.9595132039508107,-1.3956122202714694,-1.2320251890435563,1.9315312539248763,1.9843223785304362,2.2405638805371617,-0.3840465396740915,0.8812399921394412,0.395190381062861
2014-06-01,1.663643634667449,-1.3049112662135458,-1.3194191451077932,1.7661667768784572,-1.3054247634051634,-0.8768713443915703,1.8628906016767064,1.4420877268069405,1.3857448934955086,1.6772406023571904,1.3150771362173312,0.917989987192032,-0.4024331067881435,0.21388278910293418,0.8089166199393694,0.5037487806702762,-0.13226840587519118,1.6638614903768796,1.8812196699186086,1.920745206491683,1.8961822544090794,-0.5579199192014066,-0.7490140525116905,-0.026706220718484462,-0.9487295546745419,-1.3734416227840702,-1.218044316973767,1.9685629938019156,2.1074290167557193,2.245432162414276,-0.33675567152602626,1.0466125637396053,0.2851819953212937
2014-07-01,1.6671101294053068,-1.3076905843963849,-0.8774510964529957,1.7721876354040373,-1.3054247634051634,-0.8768713443915703,1.8786045222376586,-0.9239801704091686,1.3920119323814306,1.6875926845740932,1.1841035347999596,0.8861246969901778,-0.46207649432324016,0.27480955970396936,0.7242171184412374,0.4845107393820244,-0.07936104352511487,1.6772995504743926,1.8726197308886345,1.9429383389632313,1.9093924479110638,-0.5916306609403235,-0.7737532927541998,0.0065989208171076804,-0.9774859527445923,-1.3512710252966715,-1.239015625078451,1.9816266688022706,2.0324055807181507,2.2405638805371617,-0.32443760592057586,0.913261736772895,0.32643513997438117
2014-08-01,1.6666167706036643,-1.3076905843963849,-1.133995768373309,1.7687914767655717,-1.3054247634051634,-0.7511660118039664,1.8861276900879183,-1.411922572659331,1.3972022553354102,1.7075353165229772,1.0967878005217122,0.8096480005057277,-0.4024331067881435,0.21388278910293418,0.48221854273228826,0.19594012005824518,-0.11904156528767214,1.6826079742225186,1.8885671209180284,1.951575148436412,1.9193982600007757,-0.6215957647082496,-0.7878900014642052,0.0065989208171076804,-1.0242150996084238,-1.3639399381466137,-1.2809582412878193,1.9398445016523753,1.7919895697795787,2.224336274280115,-0.37137039076615536,0.9088751964121472,0.6977134418521724
2014-09-01,1.6668374837517674,-1.3076905843963849,-1.0349339643644753,1.777932972946992,-1.3054247634051634,-0.7511660118039664,1.895088733022187,1.9476244815930202,1.4057883746901316,1.7106528401331251,1.107702267306493,0.8797516389498069,-0.22350294418285466,0.09202924790086489,0.7363170472266848,-0.09263049926553384,-0.15872208705022922,1.687916397970644,1.904514510947424,1.960211957909593,1.9294040720904875,-0.6103588507952772,-0.7490140525116905,-0.026706220718484462,-0.99905325129713,-1.325933199596787,-1.2425108430958984,2.003867305579734,1.6784313688681676,2.214599710525887,-0.34100492671550586,0.8233376593775791,0.3539372364097735
2014-10-01,1.6662272768128938,-1.3076905843963849,-0.905391605276,1.778568121317465,-1.3054247634051634,-0.6254606792163624,1.910597242856852,-1.31214482749636,1.412911264701444,1.7262642560740178,0.9876431326739026,0.7331713040212775,-0.02753181371039395,-0.029824293301204934,0.869416263866607,-0.3812011185893129,-0.19840260881278649,1.69322482171877,1.9204619009768185,1.9688487673827735,1.9394098841801988,-0.6815259722441019,-0.7878900014642052,0.0065989208171076804,-1.0853224455072805,-1.3797760792090417,-1.3229008574971877,2.010992946489019,1.377996609099541,2.165916891754748,-0.36232281932338944,0.7364841602347868,0.5327008632398206
2014-11-01,1.6604238193304128,-1.3076905843963849,-1.090814982010484,1.8025732494563018,-1.3054247634051634,-0.4997553466287585,1.9206366921041271,-0.3823520686866266,1.4208071815356893,1.7330228568776969,0.9330707987499978,0.7522904781423901,0.13435738102772424,0.03110247729982971,0.5185183290886306,-0.2465348295715493,-0.05290736235007664,1.7025242227030852,1.9105830452697743,1.9974475098376705,1.943424704451435,-0.6815259722441019,-0.7525482296891918,0.0065989208171076804,-1.088916995266037,-1.354438253509157,-1.3124152034448455,2.028375191737425,1.0843821616979656,2.125347876112132,-0.23959573545201646,0.8303561239547752,0.5327008632398206
2014-12-01,1.6509331539619712,-1.2993526298478677,-0.9079316515326369,1.7980808073290746,-1.3054247634051634,-0.24834468145355063,1.9408182959618203,0.458423009092444,1.4282337606560112,1.7355454332339997,0.6820380627000356,0.6566946075368273,0.5433406098398139,-0.09075106390224012,0.845216406295712,-0.11186854055378584,0.09258788411263302,1.7118236236874,1.9007041895627297,2.026046252292568,1.9474395247226715,-0.7302192658669819,-0.7702191155766984,-0.026706220718484462,-1.1644025401999187,-1.3227659713843012,-1.3543578196542139,2.088619246697739,0.521706391416201,2.0620602117096514,-0.2898706311207796,0.9084365423760735,0.23017780245051006
2015-01-01,1.631017038127238,-1.3021319480307068,-0.8596707726565382,1.7827705413577177,-1.3054247634051634,0.00306598372165725,1.957020066997704,0.21685885293970328,1.4341142861304665,1.7317377708093917,0.4200908598652925,0.45275675024496037,0.9267623868511482,-0.029824293301204934,0.40961897001960346,0.022797748463977748,0.23808313057534286,1.7211230246717153,1.8908253338556857,2.054644994747465,1.9514543449939075,-0.8538253189096773,-0.8727102537242377,0.0065989208171076804,-1.2902117817563885,-1.3734416227840702,-1.4697000142299768,2.088943139466343,0.11010054006463149,1.9809221804244193,-0.40474375455766914,0.8079847681149643,0.1614225613620303
2015-02-01,1.637742297581209,-1.3021319480307068,-1.3778402090104387,1.7671644528576476,-1.3054247634051634,0.25447664889686233,1.9876262652144605,-2.3243358936628207,1.4409610951335885,1.7404002028253747,0.4528342602196354,0.5164873306486688,0.6967093206443485,-0.15167783450327477,0.4217188988050509,0.022797748463977748,0.18517576822526657,1.7305205720197312,1.870844846187539,2.0575428986470525,1.9643822282748575,-0.7976407493448158,-0.8515051906592297,-0.06001136225407424,-1.2398880851338008,-1.3449365688717003,-1.4347478340555033,2.1603075128153892,0.22468178783109988,1.9663173347930776,-0.5175877392804827,0.7417480086676835,0.010161030967374562
2015-03-01,1.6477263217512936,-1.3021319480307068,-1.189876786019318,1.758576898862348,-1.3054247634051634,0.1287713163092584,1.9918371851033432,-0.3264742389715798,1.4430869188966546,1.7584628014521084,0.4964921273587591,0.5547256788908939,0.49221770623830313,-0.2126046051043094,0.4580186851613933,0.022797748463977748,0.1322684058751903,1.739918119367747,1.8508643585193925,2.0604408025466405,1.9773101115558078,-0.7864038354318434,-0.8409026591267256,-0.09331650378966638,-1.2147262368225067,-1.3354348842342438,-1.4137765259508188,2.1522101936002933,0.13056147716578662,1.9728083772958962,-0.5852893556701356,1.2032120546182787,-0.1548515476449773
2015-04-01,1.6496867738315053,-1.2993526298478677,-0.6082061932494983,1.7406187312369183,-1.3054247634051634,0.1287713163092584,2.004007770635845,2.6769877635094743,1.4513693491423667,1.7669110524567073,0.4964921273587591,0.4846220404468146,0.7393117403122746,-0.2126046051043094,0.5185183290886306,0.022797748463977748,0.079361043525114,1.749315666715763,1.8308838708512458,2.063338706446229,1.990237994836758,-0.8313514910837326,-0.8621077221917336,-0.06001136225407424,-1.243482634892557,-1.3829433074215272,-1.4487287061252923,2.15361372893091,0.35665483213355026,1.9630718135416685,-0.7086848617061474,1.0944258536717493,-0.1548515476449773
2015-05-01,1.6603069711931815,-1.2993526298478677,-0.8876112814795427,1.727480730696997,-1.3054247634051634,0.1287713163092584,2.012070141642608,-0.7727804942597098,1.4601763333036404,1.7845928848409809,0.7038669962695976,0.6503215494964566,0.2962465757658436,-0.09075106390224012,0.7242171184412374,-0.1984397263509195,-0.05290736235007682,1.7520746627123096,1.8222055076854133,2.064500144095087,2.000182773381524,-0.6590521444181573,-0.7172064579141784,0.0065989208171076804,-1.1140788435773308,-1.3481037970841858,-1.357853037671661,2.138174840294127,0.521024360179496,2.003640829184284,-0.8003303149219027,1.271642084245931,-0.0035900172503215907
2015-06-01,1.6695249909080845,-1.2965733116650289,-0.5878858231964041,1.717132742633765,-1.3054247634051634,0.1287713163092584,2.0237528767001787,1.1550762691526286,1.4648697104428772,1.794159636682808,0.791182730547845,0.7459174201020191,0.756352708179444,-0.2735313757053446,0.4943184715177357,-0.41967720116581675,-0.18517576822526746,1.754833658708857,1.8135271445195813,2.065661581743946,2.0101275519262902,-0.580393747027351,-0.6323862056541458,-0.09331650378966638,-1.0565660474372303,-1.3195987431718157,-1.3019295493925036,2.1742349018653546,0.5397802191888881,2.0263594779441494,-0.8726153975833545,1.194877627932857,-0.08609630655649753
2015-07-01,1.6743157645345617,-1.2965733116650289,-0.742828644851247,1.7347341830922163,-1.3054247634051634,0.1287713163092584,2.037155926590403,-1.7057826463658974,1.4729588839828558,1.8053684429452477,0.7693537969782831,0.7204251879405358,0.5007381901718878,-0.3344581463063792,0.6758174032994475,-0.6409146759807139,-0.3174441741004583,1.7575926547054037,1.8048487813537488,2.066823019392805,2.020072330471057,-0.5953762989113142,-0.6076469654116362,-0.09331650378966638,-1.0853224455072805,-1.332267656021758,-1.315910421462293,2.1955038603370065,0.23559428761838258,2.0117546323128077,-0.772925006171788,1.3633207777855447,-0.1548515476449773
2015-08-01,1.673991186375586,-1.2937939934821898,-0.7580689223910676,1.7300300248414981,-1.3054247634051634,0.25447664889686233,2.0503792420951257,-0.4911562324958741,1.4763270722827788,1.8145544285446145,0.5728933948522259,0.6184562592946021,0.39849238296886635,-0.3953849169074144,0.5911179018013155,-0.6986287998454697,-0.3703515364505346,1.7587433977032214,1.8634242855083538,2.049725481222277,2.025232913190502,-0.6365783165922126,-0.6111811425891375,-0.09331650378966638,-1.1644025401999187,-1.332267656021758,-1.3683386917240032,2.1834118636424633,-0.038241253918742835,1.9792994197987148,-0.8073487476505894,1.4260483049442283,-0.3198641262573282
2015-09-01,1.667213994416179,-1.2937939934821898,-0.5472450830902159,1.7188554738303905,-1.3054247634051634,0.38018198148446625,2.065014756343071,1.7336840320276155,1.4799989496917112,1.8142688538627687,0.5619789280674449,0.6184562592946021,-0.001970361909638576,-0.4563116875084491,0.5669180442304205,-0.7563429237102256,-0.42325889880061085,1.7598941407010387,1.9219997896629584,2.03262794305175,2.0303934959099457,-0.6253414026792403,-0.5581684849266174,-0.15992678686085068,-1.1392406918886249,-1.3386021124467293,-1.3683386917240032,2.200362251866064,0.050763822471281715,1.9338621222789847,-0.8798248080733656,1.3909559820582509,-0.40237041556350417
2015-10-01,1.670784354164909,-1.2993526298478677,-0.9358721603556412,1.707857836292337,-1.3054247634051634,0.5058873140720702,2.073719035869481,-1.52483877162966,1.4893580958693657,1.8198137622686044,0.529235527713102,0.5674717949716355,0.23660318823074694,-0.4563116875084491,0.3491193260923661,-0.8140570475749814,-0.47616626115068716,1.7610448836988564,1.9805752938175627,2.0155304048812224,2.035554078629391,-0.6702890583311295,-0.5581684849266174,-0.12662164532525852,-1.1823752889937003,-1.3639399381466137,-1.4032908718984771,2.172723402278536,0.07599897822937303,1.9078979522677106,-0.9506775575248811,1.3839375174810564,-0.4573746084342878
2015-11-01,1.6738353888592779,-1.2993526298478677,-0.6640872108955072,1.6872372659084864,-1.3054247634051634,0.5058873140720702,2.096776389895192,-0.4931191203602232,1.49584599956184,1.8279050449208962,0.47466319378919714,0.6885598977386816,0.3473694793673544,-0.3953849169074144,0.288619682165129,-0.7082478204895958,-0.5290736235007635,1.765479897276338,2.002913963651493,2.0049617648494755,2.042084347131456,-0.6290870406502314,-0.5157583587966011,-0.09331650378966638,-1.1140788435773308,-1.2784247764095034,-1.336881729566977,2.2408488479415443,-0.052904925507903953,1.8786882610050268,-1.0799456297216297,1.4352600397017958,-0.5536319459581599
2015-12-01,1.6712517467138335,-1.2660008116537997,-0.6945677659751484,1.6702651733787686,-1.2171536586069673,0.757297979247278,2.111771372914139,0.22476771499167914,1.5035762677911713,1.8324266440501182,0.3436895923718257,0.5993370851734897,0.4581357705039618,-0.4563116875084491,0.3854191124487085,-0.6024385934042101,-0.5819809858508397,1.7699149108538188,2.025252633485423,1.9943931248177276,2.0486146156335208,-0.662797782389148,-0.5157583587966011,-0.06001136225407424,-1.142835241647381,-1.253086950709619,-1.3438721656018717,2.2551001297601134,-0.23193812514301085,1.842987527239525,-1.1872512593660225,1.0378394830181115,-0.6223871870466396
2016-01-01,1.6714594767355777,-1.2382076298254099,-0.8037897550105294,1.6949489532011248,-1.2171536586069673,0.757297979247278,2.14396950425962,1.2220723542161052,1.5060609968648848,1.835544167660266,0.2672883248783589,0.44001063416421865,0.4070128669024511,-0.5172384581094837,0.0708209640270746,-0.4966293663188245,-0.634888348200916,1.7743499244313004,2.047591303319353,1.9838244847859805,2.055144884135585,-0.6515608684761758,-0.5192925359741024,-0.06001136225407424,-1.1859698387524564,-1.297428145684417,-1.3963004358635822,2.259526664264366,-0.41983773085528486,1.8283826816081832,-1.04229913852047,1.314630179781252,-0.6773913799174233
2016-02-01,1.6667336187408952,-1.227090357094054,-0.5650254068866732,1.6737773408520236,-1.2171536586069673,0.757297979247278,2.1625078223070178,-2.3279321334726863,1.512466076254902,1.8517029350746959,0.11448578989142552,0.21695360275123907,0.3814514151016957,-0.5172384581094837,0.4217188988050509,-0.41967720116581675,-0.6745688699634733,1.7808960094912614,2.037904342567449,1.9870062675665368,2.0695809616513503,-0.6665434203601389,-0.5581684849266174,-0.026706220718484462,-1.2902117817563885,-1.3734416227840702,-1.5046521944044502,2.293427440711568,-0.4662158549512363,1.8072867934740233,-1.1763655269705051,1.2295312967827592,-0.4848767048696801
2016-03-01,1.6741210176391765,-1.2326489934597318,-0.8012497087538926,1.6503725584332227,-1.2171536586069673,0.757297979247278,2.1783501245718986,-1.1162858705207988,1.5189263718465575,1.8510127962602358,0.07082792275230164,0.2998033572760601,0.321808027566599,-0.4563116875084491,0.3007196109505765,-0.342725036012809,-0.7142493917260305,1.7874420945512224,2.028217381815544,1.9901880503470921,2.084017039167115,-0.7189823519540097,-0.6323862056541458,0.0065989208171076804,-1.2614553836863385,-1.3291004278092724,-1.4662047962125293,2.3157760417452327,-0.2196615628823178,1.8202688784796601,-1.3247791197400698,0.9729186856790548,-0.23735783695115226
2016-04-01,1.6843647043364411,-1.2298696752768927,-0.686947627205238,1.6533075819533996,-1.2171536586069673,0.757297979247278,2.201356125916038,1.9569231255635497,1.5247516811193749,1.8745489096223436,0.10357132310664456,0.24244583491272248,0.1513983488948949,-0.4563116875084491,0.3007196109505765,-0.2657728708598013,-0.7539299134885877,1.7939881796111836,2.0185304210636397,1.9933698331276484,2.09845311668288,-0.793895111373825,-0.7525482296891918,-0.026706220718484462,-1.2866172319976323,-1.3671071663590992,-1.4941665403521083,2.368894455796263,-0.11053656500949066,1.838119245362411,-1.314299215087371,1.128202214449501,-0.25110888516884844
