,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GFDEGDQ188S,GPDI,PCEC,AAA,BAA,CIVPART,GS20,GS3,IRLTLT01USM156N,M1SL,MCOILWTICO,PPIACO,TCU,TOTALSA,PMI
1924-03-01,,,,-0.5850837816197159,,,,,,,,,,,,,,,,,-0.2425724589350039,0.05349328796843407,,,,,,,-0.9860869802744998,,,
1924-04-01,,,,-1.0552017253285448,,,,,,,,,,,,,,,,,-0.2500576089357987,0.03583665111632488,,,,,,,-1.116809878231392,,,
1924-05-01,,,,-1.51561922455978,,,,,,,,,,,,,,,,,-0.26502790893738865,0.014648686893793606,,,,,,,-1.0041560140461476,,,
1924-06-01,,,,-1.8018709262770936,,,,,,,,,,,,,,,,,-0.283740783939376,-0.03832122366253395,,,,,,,-0.945875546736441,,,
1924-07-01,,,,-1.8543799162329633,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.09129113421886183,,,,,,,-0.6884793652120654,,,
1924-08-01,,,,-1.4356098756850255,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.08422847947801797,,,,,,,-0.4883866713572181,,,
1924-09-01,,,,-0.9633238474094155,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.07010316999633055,,,,,,,-0.6845862423406096,,,
1924-10-01,,,,-0.7164262898036764,,,,,,,,,,,,,,,,,-0.30993880894215853,-0.108947771070971,,,,,,,-0.4868110471105486,,,
1924-11-01,,,,-0.5499446020781872,,,,,,,,,,,,,,,,,-0.3024536589413634,-0.13719839003434584,,,,,,,-0.28670908487777935,,,
1924-12-01,,,,-0.08646115367135918,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.16544900899772066,,,,,,,0.050476821004350685,,,
1925-01-01,,,,-0.009029371201140023,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.17251166373856422,,,,,,,-0.02275535419304392,,,
1925-02-01,,,,-0.17848471300839394,,,,,,,,,,,,,,,,,-0.29871108394096596,-0.20076228270193902,,,,,,,0.10961082343646662,,,
1925-03-01,,,,-0.009029371201140023,,,,,,,,,,,,,,,,,-0.3136813839425559,-0.20076228270193902,,,,,,,0.24898462223460036,,,
1925-04-01,,,,0.38849068636899653,,,,,,,,,,,,,,,,,-0.32865168394414584,-0.18310564584982986,,,,,,,0.1916461490930844,,,
1925-05-01,,,,0.7798056436999448,,,,,,,,,,,,,,,,,-0.34362198394573584,-0.2219502469244703,,,,,,,0.336237763923361,,,
1925-06-01,,,,1.1602671108762193,,,,,,,,,,,,,,,,,-0.34362198394573584,-0.26432617536953257,,,,,,,0.5486791199636339,,,
1925-07-01,,,,1.6127848299766805,,,,,,,,,,,,,,,,,-0.32865168394414584,-0.2572635206286887,,,,,,,0.6811920450184551,,,
1925-08-01,,,,1.0378728888363973,,,,,,,,,,,,,,,,,-0.31742395894295333,-0.24313821114700127,,,,,,,0.4643046227730361,,,
1925-09-01,,,,0.5468269568587003,,,,,,,,,,,,,,,,,-0.32865168394414584,-0.2572635206286887,,,,,,,0.39614000435305075,,,
1925-10-01,,,,0.699184585638614,,,,,,,,,,,,,,,,,-0.336136833944941,-0.2678575027399543,,,,,,,0.252550630639937,,,
1925-11-01,,,,0.7223968480096081,,,,,,,,,,,,,,,,,-0.3398794089453384,-0.2678575027399543,,,,,,,0.24546032152991512,,,
1925-12-01,,,,0.5692130949014246,,,,,,,,,,,,,,,,,-0.336136833944941,-0.27492015748079784,,,,,,,-0.15852523353303083,,,
1926-01-01,,,,0.0996188205708627,,,,,,,,,,,,,,,,,-0.3473645589461332,-0.2961081217033291,,,,,,,-0.2893572882321475,,,
1926-02-01,,,,0.0996188205708627,,,,,,,,,,,,,,,,,-0.3660774339481209,-0.32082741329628217,,,,,,,-0.5444555682579661,,,
1926-03-01,,,,0.22009787912709974,,,,,,,,,,,,,,,,,-0.3585922839473258,-0.31023343118501656,,,,,,,-0.7352403382491081,,,
1926-04-01,,,,0.13573935937151235,,,,,,,,,,,,,,,,,-0.3773051589493131,-0.3349527227779693,,,,,,,-0.4837678414226899,,,
1926-05-01,,,,0.09784118237551279,,,,,,,,,,,,,,,,,-0.38853288395050567,-0.3773286512230315,,,,,,,-0.4837678414226899,,,
1926-06-01,,,,0.3031023521251682,,,,,,,,,,,,,,,,,-0.3847903089501083,-0.39851661544556277,,,,,,,-0.6109248384055399,,,
1926-07-01,,,,0.09014652485087325,,,,,,,,,,,,,,,,,-0.38853288395050567,-0.40204794281598455,,,,,,,-0.9228453620737316,,,
1926-08-01,,,,0.3775911510186211,,,,,,,,,,,,,,,,,-0.3847903089501083,-0.394985288075141,,,,,,,-0.862430184909869,,,
1926-09-01,,,,0.670594037391583,,,,,,,,,,,,,,,,,-0.3847903089501083,-0.40204794281598455,,,,,,,-0.7373839873501349,,,
1926-10-01,,,,0.2812865072154533,,,,,,,,,,,,,,,,,-0.38853288395050567,-0.394985288075141,,,,,,,-0.8013361855306849,,,
1926-11-01,,,,0.039387446368238,,,,,,,,,,,,,,,,,-0.39976060895169824,-0.40911059755682844,,,,,,,-0.9860869802744998,,,
1926-12-01,,,,-0.11590540451428101,,,,,,,,,,,,,,,,,-0.39976060895169824,-0.44089254389062504,,,,,,,-0.9292405818917888,,,
1927-01-01,,,,0.0026721248156411906,,,,,,,,,,,,,,,,,-0.40724575895249304,-0.46561183548357776,,,,,,,-1.249001572794544,,,
1927-02-01,,,,0.07929505370534429,,,,,,,,,,,,,,,,,-0.4035031839520956,-0.47267449022442165,,,,,,,-1.0004600753201276,,,
1927-03-01,,,,0.07407115287276321,,,,,,,,,,,,,,,,,-0.422216058954083,-0.4903311270765308,,,,,,,-0.8800750191287056,,,
1927-04-01,,,,-0.1529472978857275,,,,,,,,,,,,,,,,,-0.4371863589556729,-0.5115190912990618,,,,,,,-1.0116760743441737,,,
1927-05-01,,,,0.0012356538559108292,,,,,,,,,,,,,,,,,-0.44092893395607036,-0.5044564365582183,,,,,,,-1.0774766019519104,,,
1927-06-01,,,,-0.15358662820392194,,,,,,,,,,,,,,,,,-0.4371863589556729,-0.48679979970610904,,,,,,,-1.0774766019519104,,,
1927-07-01,,,,-0.3044659953461147,,,,,,,,,,,,,,,,,-0.4297012089548781,-0.48679979970610904,,,,,,,-0.9528019180635712,,,
1927-08-01,,,,-0.4161344283745228,,,,,,,,,,,,,,,,,-0.44467150895646806,-0.5115190912990618,,,,,,,-0.8196616692198507,,,
1927-09-01,,,,-0.7066602252334908,,,,,,,,,,,,,,,,,-0.45215665895726287,-0.532707055521593,,,,,,,-0.7507693311553636,,,
1927-10-01,,,,-0.8890598127507151,,,,,,,,,,,,,,,,,-0.46338438395845544,-0.5468323650032805,,,,,,,-0.6199512959542692,,,
1927-11-01,,,,-0.8546227748428451,,,,,,,,,,,,,,,,,-0.47086953395925024,-0.5574263471145461,,,,,,,-0.6215176518230167,,,
1927-12-01,,,,-0.7831360566398858,,,,,,,,,,,,,,,,,-0.4820972589604428,-0.5680203292258115,,,,,,,-0.555744607902413,,,
1928-01-01,,,,-0.5633873915999158,,,,,,,,,,,,,,,,,-0.4820972589604428,-0.5574263471145461,,,,,,,-0.21484773392367645,,,
1928-02-01,,,,-0.5617479973235114,,,,,,,,,,,,,,,,,-0.4820972589604428,-0.5644890018553896,,,,,,,-0.422246046918262,,,
1928-03-01,,,,-0.5953329989997048,,,,,,,,,,,,,,,,,-0.4820972589604428,-0.5680203292258115,,,,,,,-0.3536707982668268,,,
1928-04-01,,,,-0.4161344283745228,,,,,,,,,,,,,,,,,-0.4820972589604428,-0.5644890018553896,,,,,,,-0.07432131909779506,,,
1928-05-01,,,,-0.3787657520287731,,,,,,,,,,,,,,,,,-0.47086953395925024,-0.532707055521593,,,,,,,0.06793998973829023,,,
1928-06-01,,,,-0.2681501016785669,,,,,,,,,,,,,,,,,-0.44092893395607036,-0.48679979970610904,,,,,,,-0.002328474929231756,,,
1928-07-01,,,,-0.04300442460434358,,,,,,,,,,,,,,,,,-0.4259586339544804,-0.47620581759484343,,,,,,,0.06793998973829023,,,
1928-08-01,,,,0.143728354147518,,,,,,,,,,,,,,,,,-0.4147309089532882,-0.46561183548357776,,,,,,,-0.07602466958053121,,,
1928-09-01,,,,0.3796084063547354,,,,,,,,,,,,,,,,,-0.4259586339544804,-0.47267449022442165,,,,,,,-0.07936980366109087,,,
1928-10-01,,,,0.7828865557600448,,,,,,,,,,,,,,,,,-0.4259586339544804,-0.47620581759484343,,,,,,,-0.3536707982668268,,,
1928-11-01,,,,0.9767394949380352,,,,,,,,,,,,,,,,,-0.4371863589556729,-0.48679979970610904,,,,,,,-0.422246046918262,,,
1928-12-01,,,,1.125713189356419,,,,,,,,,,,,,,,,,-0.4259586339544804,-0.4691431628539999,,,,,,,-0.422246046918262,,,
1929-01-01,,,,1.0575445857615282,,,,,,,,,,,,,,,,,-0.422216058954083,-0.4585491807427342,,,,,,,-0.422246046918262,,,
1929-02-01,,,,0.9336458464791764,,,,,,,,,,,,,,,,,-0.40724575895249304,-0.4479551986314686,,,,,,,-0.4226616544858461,,,
1929-03-01,,,,0.8860504855734512,,,,,,,,,,,,,,,,,-0.3922754589509031,-0.40204794281598455,,,,,,,-0.2846799420478075,,,
1929-04-01,,,,1.115305478274798,,,,,,,,,,,,,,,,,-0.3960180339513005,-0.39851661544556277,,,,,,,-0.4900000351068039,,,
1929-05-01,,,,1.1713816053871533,,,,,,,,,,,,,,,,,-0.3922754589509031,-0.39851661544556277,,,,,,,-0.6924651814852228,,,
1929-06-01,,,,1.1592714628081475,,,,,,,,,,,,,,,,,-0.3660774339481209,-0.3490780322596567,,,,,,,-0.5581646535267931,,,
1929-07-01,,,,1.177656802112564,,,,,,,,,,,,,,,,,-0.3660774339481209,-0.34554670488923495,,,,,,,-0.4891885515541847,,,
1929-08-01,,,,0.8644245940043345,,,,,,,,,,,,,,,,,-0.3585922839473258,-0.31376475855543834,,,,,,,-0.4891885515541847,,,
1929-09-01,,,,0.7142727134789063,,,,,,,,,,,,,,,,,-0.35484970894692835,-0.2855141395920635,,,,,,,-0.6215176518230167,,,
1929-10-01,,,,0.3488112696101717,,,,,,,,,,,,,,,,,-0.3660774339481209,-0.2890454669624853,,,,,,,-0.5581646535267931,,,
1929-11-01,,,,-0.30807964533144744,,,,,,,,,,,,,,,,,-0.3698200089485183,-0.3172960859258601,,,,,,,-0.6296342231429014,,,
1929-12-01,,,,-0.8746139439890539,,,,,,,,,,,,,,,,,-0.4035031839520956,-0.34554670488923495,,,,,,,-0.6296342231429014,,,
1930-01-01,,,,-0.9982512096445237,,,,,,,,,,,,,,,,,-0.40724575895249304,-0.35614068700050056,,,,,,,-0.76761593558094,,,
1930-02-01,,,,-1.0006124648629893,,,,,,,,,,,,,,,,,-0.3960180339513005,-0.3667346691117662,,,,,,,-0.8395515234678428,,,
